,Unnamed: 0,nan,Roadway ID,From Measure,TMC,Route Number,Direction,Community(ies),Segment Begin Location,Segment End Location,Length (miles),Lanes,Speed Limit (mph),AM Average Speed (mph),AM Congested Speed (mph),AM Delay per Mile (minutes),AM Average Travel Time Index,AM% Travel Time Index,AM Speed Index,AM Congested Minutes,PM Average Speed (mph),PM Congested Speed (mph),PM Delay per Mile (minutes),PM Average Travel Time Index,PM% Travel Time Index,PM Speed Index,PM Congested Minutes,begin lat,begin long,end lat,end long
614,617,616.0,14.0,21304.818,129+04751,MA-2,Westbound,CONCORD,MA-62/Main St,MA-2/Elm St/Baker Avenue Ext,0.689502786901,2.0,45,41.6444759207,31.4791987673,0.329656209728,1.29669058876,1.63636363636,0.925432798237,20.056657223800002,20.4648625521,15.5220159151,1.8207434199,2.63866907791,9.0,0.454774723381,193.560808643,42.4597322,-71.35092019999999,NA,NA
615,618,617.0,14.0,22392.0993,129P04751,MA-2,Westbound,CONCORD,MA-2/Elm St/Baker Avenue Ext,MA-2/Elm St/Baker Avenue Ext,0.046296135879800006,2.0,40,31.0635176527,26.593100297,0.8204151464980001,1.73837363185,4.15384615385,0.776587941319,169.35031436399998,18.9530612245,16.9422520389,2.0546044052,2.84914396468,9.0,0.47382653061200003,219.025210084,NA,NA,NA,NA
616,619,618.0,14.0,22459.4228,129+04752,MA-2,Westbound,CONCORD,MA-2/Elm St/Baker Avenue Ext,MA-2/Commonwealth Ave/Elm St,0.5104669704479999,2.0,40,33.9113968853,31.5117751831,0.46496884945100003,1.35647611791,1.58620689655,0.847784922133,143.076923077,14.621714922,14.085665529000002,2.7991380044,3.14600580337,6.57142857143,0.36554287305100003,234.92204899799998,NA,NA,42.3796298,-71.12705749999999
617,620,619.0,14.0,23281.6307,129P04752,MA-2,Westbound,CONCORD,MA-2/Commonwealth Ave/Elm St,MA-2/Commonwealth Ave/Elm St,0.08769841108539998,2.0,25,24.0388405133,23.875345941,1.03254601615,1.70557311104,1.8636363636400002,0.9615536205320001,238.460128323,23.8623853211,23.632598784200002,1.05100289757,1.7181853133400002,1.95238095238,0.954495412844,238.160110594,42.3796298,-71.12705749999999,42.3796298,-71.12705749999999
618,621,620.0,14.0,23412.5058,129+04753,MA-2,Westbound,"ACTON, CONCORD",MA-2/Commonwealth Ave/Elm St,Wetherbee St,0.777884710697,2.0,55,48.306922874399994,26.8333333333,0.0420579997602,1.03504833313,1.08695652174,0.878307688626,0.379047117663,50.5008470474,29.3333333333,0.0,1.0,1.06382978723,0.9181972190440001,0.348499515973,NA,NA,42.4733175,-71.411566
619,622,621.0,14.0,24661.5933,129+04754,MA-2,Westbound,ACTON,Wetherbee St,School St,0.0308597596743,2.0,45,55.4481016783,29.0769230769,0.047610192875800005,1.04602318645,1.23404255319,1.2321800373,0.50839172234,57.599398883599996,23.0,0.00719477904265,1.0069549530700002,1.18367346939,1.27998664186,0.0343495062258,42.4733175,-71.411566,42.4632473,-71.43216079999999
620,623,622.0,14.0,24705.521,129+04755,MA-2,Westbound,ACTON,School St,Hosmer St,0.678769153189,2.0,45,57.4593657722,0.0,0.0442161898867,1.04421618989,1.1320754717000001,1.2768747949400001,0.0,59.9317490049,0.0,0.00113881200226,1.001138812,1.0714285714299998,1.33181664455,0.0,42.4632473,-71.43216079999999,42.471987,-71.42670799999999
621,624,623.0,14.0,25767.2532,129P04755,MA-2,Westbound,ACTON,Hosmer St,Hosmer St,0.030672265285700002,2.0,45,58.4340801086,34.0,0.0267980584013,1.0267980584,1.09090909091,1.29853511352,0.0325865580448,59.6587998102,33.0,0.005719192991449999,1.00571919299,1.0714285714299998,1.3257511068899999,0.08538899430739999,42.471987,-71.42670799999999,42.471987,-71.42670799999999
622,625,624.0,14.0,25828.1245,129+04756,MA-2,Westbound,ACTON,Hosmer St,Piper Rd/Taylor Rd,0.654027924014,2.0,45,56.2041590374,34.0,0.0505875035985,1.04974437854,1.1346153846200002,1.24898131194,0.0313889615485,53.030124427,31.875,0.114483229492,1.11257517567,1.3720930232600002,1.17844720949,0.75442043222,42.471987,-71.42670799999999,42.4730831,-71.4406072
623,626,625.0,14.0,26850.847999999998,129P04756,MA-2,Westbound,ACTON,Piper Rd/Taylor Rd,Piper Rd/Taylor Rd,0.0804524248207,2.0,45,35.9137063577,25.0004035513,0.67067134209,1.67067134209,4.0,0.798082363504,90.67235859120001,29.1683390547,23.5724623509,1.0570249093600002,2.05702490936,4.615384615380001,0.6481853123260001,162.017428043,42.4730831,-71.4406072,42.4730831,-71.4406072
624,627,626.0,14.0,26990.845,129+04743,MA-2,Westbound,ACTON,Piper Rd/Taylor Rd,Massachusetts Ave,0.07800407030119999,2.0,45,45.903843278000004,25.5384615385,0.290130946103,1.28529543033,1.90322580645,1.0200854061799998,13.5307312696,45.6305529771,27.284090909099998,0.297959304302,1.2929933159,1.55263157895,1.01401228838,8.40206869116,42.4730831,-71.4406072,42.4754702,-71.4605207
625,628,627.0,14.0,27108.8214,129+04478,MA-2,Westbound,ACTON,Massachusetts Ave,Massachusetts Ave,0.11215857170999999,2.0,45,47.0336919592,29.6,0.258732119768,1.2544199177700002,1.4047619047600002,1.04519315465,3.05775764439,46.181559757799995,29.1698113208,0.282270716053,1.27756620412,1.4047619047600002,1.02625688351,1.57211716722,42.4754702,-71.4605207,42.4754702,-71.4605207
626,629,628.0,14.0,27280.9398,129+04479,MA-2,Westbound,ACTON,Massachusetts Ave,MA-27/Main St/Exit 42,0.21888217014800002,2.0,45,51.9162708644,32.4545454545,0.155707045228,1.1557070452299998,1.25,1.1536949081,0.35825756547700005,52.8547975192,30.0,0.13518550474500002,1.13518550475,1.22448979592,1.1745510559799999,0.11674571324300001,42.4754702,-71.4605207,42.4496429,-71.4542328
627,630,629.0,14.0,27875.3959,129P04479,MA-2,Westbound,ACTON,MA-27/Main St/Exit 42,MA-27/Main St/Exit 42,0.12117518189000001,2.0,45,55.4535463072,31.6363636364,0.0819867077151,1.08198670772,1.15384615385,1.23230102905,0.386869871043,56.939432824300006,30.3333333333,0.0537512761167,1.05375127612,1.1320754717000001,1.26532072943,0.18478121391,42.4496429,-71.4542328,42.4496429,-71.4542328
628,631,630.0,14.0,28061.8726,129+04480,MA-2,Westbound,ACTON,MA-27/Main St/Exit 42,Newtown Rd/Exit 41,1.9936193031,2.0,55,60.949656492799996,33.0,0.08889661366250001,1.0992678852600002,1.1754385964899998,1.1081755726,0.0541,62.8751283631,0.0,0.0587500176122,1.0656041863299999,1.1355932203399999,1.14318415206,0.0,42.4496429,-71.4542328,42.4949497,-71.4504821
629,632,631.0,14.0,31243.2668,129P04480,MA-2,Westbound,"ACTON, BOXBOROUGH",Newtown Rd/Exit 41,Newtown Rd/Exit 41,0.136232821342,2.0,55,63.683372714799994,0.0,0.0725959377452,1.0834853284100001,1.15,1.15787950391,0.0,65.392561082,31.0,0.04797034028080001,1.0551658913200002,1.1311475409799998,1.18895565604,0.0524,42.4949497,-71.4504821,42.4949497,-71.4504821
630,633,632.0,14.0,31454.0361,129+04481,MA-2,Westbound,"BOXBOROUGH, LITTLETON",Newtown Rd/Exit 41,I-495/Exit 40,1.99244924055,2.0,55,62.0947823042,0.0,0.132931427948,1.15951771354,1.24137931034,1.12899604189,0.0,64.0007390203,0.0,0.10415584129899999,1.12498700956,1.2,1.16364980037,0.0,42.5160901,-71.4693956,42.5314502,-71.4993004
631,634,633.0,14.0,34630.4864,129P04481,MA-2,Westbound,LITTLETON,I-495/Exit 40,I-495/Exit 40,0.504102878798,2.0,55,59.746140465299995,34.0,0.193438158791,1.23857372918,1.3454545454499998,1.08629346301,0.0522,62.2258166825,21.2857142857,0.153419201728,1.1892170154600001,1.29824561404,1.13137848514,0.1776,42.5314502,-71.4993004,42.5314502,-71.4993004
632,635,634.0,14.0,35429.2139,129+04639,MA-2,Westbound,LITTLETON,I-495,Taylor St/Exit 39,0.06431683619300001,2.0,55,53.7860217258,32.83,0.29361366399,1.35722995785,1.5208333333300001,0.977927667741,0.5657,56.25442431810001,21.0434782609,0.24466496686500003,1.29767570969,1.46,1.0228077148799999,1.1493,42.5314502,-71.4993004,42.5239187,-71.5127159
633,636,635.0,15.0,0.0,129+04450,MA-24,Northbound,"AVON, STOUGHTON",Harrison Blvd/Exit 19,MA-139/Exit 20,1.77367028496,3.0,65,44.8375440362,23.1251169317,0.48102142659900005,1.5611916643700001,4.66666666667,0.689808369788,103.29542023200001,68.6590038314,32.25,0.0167410714286,1.01953125,1.07692307692,1.05629236664,0.105090311987,42.1230869,-71.05403869999999,42.1242189,-71.10151739999999
634,637,636.0,15.0,2830.8945,129P04450,MA-24,Northbound,STOUGHTON,MA-139/Exit 20,MA-139/Exit 20,0.523353105515,3.0,65,39.6908887077,21.4232340922,0.654539091877,1.76362894052,5.833333333330001,0.610629057042,125.699143905,67.2269759063,0.0,0.035356012412199996,1.04124868115,1.12903225806,1.03426116779,0.0,42.1242189,-71.10151739999999,42.1242189,-71.10151739999999
635,638,637.0,15.0,3654.1218,129+04451,MA-24,Northbound,"CANTON, RANDOLPH, STOUGHTON",MA-139/Exit 20,I-93/Exit 21,2.6049394128400003,3.0,65,42.1389161594,22.6313276027,0.514771056722,1.56624816239,4.125,0.6482910178369999,98.6766149617,65.5846250524,27.5,0.00575765415226,1.00633341957,1.08196721311,1.00899423157,0.0502723083368,42.1626501,-71.0413825,42.1872097,-71.0629822
636,639,638.0,16.0,0.0,129-04450,MA-24,Southbound,"CANTON, RANDOLPH, STOUGHTON",I-93/Exit 21,MA-139/Exit 20,2.68466034585,3.0,65,65.8101626016,0.0,0.0026223830217800004,1.0028846213200002,1.06451612903,1.01246404003,0.0,56.203415521400004,22.8963210702,0.158459869511,1.17430585646,1.69230769231,0.864667931099,7.251414713019999,42.1872097,-71.0629822,42.1626501,-71.0413825
637,640,639.0,16.0,4309.9347,129N04450,MA-24,Southbound,STOUGHTON,MA-139/Exit 20,MA-139/Exit 20,0.528966239137,3.0,65,67.2884449244,0.0,0.00933061708388,1.01057469936,1.07936507937,1.03520684499,0.0,63.4815383042,20.8878923767,0.06280373906179999,1.07117757094,1.2363636363600001,0.9766390508339999,5.47407180117,42.1242189,-71.10151739999999,42.1242189,-71.10151739999999
638,641,640.0,16.0,5153.7154,129-04449,MA-24,Southbound,"AVON, STOUGHTON",MA-139/Exit 20,Harrison Blvd/Exit 19,1.6766820277599999,3.0,65,68.1342041504,0.0,0.0,1.0,1.04615384615,1.0482185253899998,0.0,64.6840263483,23.858823529400002,0.045233101116699995,1.05126418127,1.4166666666699999,0.995138866897,6.29888843145,42.1242189,-71.10151739999999,42.1230869,-71.05403869999999
639,642,641.0,17.0,0.0,129+04186,MA-3,Northbound,KINGSTON,MA-3/Main St/Exit 9,MA-3/Tremont St/Exit 10,1.46128709554,2.0,60,67.2337796087,0.0,0.0352656962546,1.0411433123,1.11111111111,1.1205629934799999,0.0,67.5105485232,0.0,0.0316071428571,1.036875,1.09375,1.1251758087200001,0.0,41.9824438,-70.694709,42.0075738,-70.7296527
640,643,642.0,17.0,2330.1883,129P04186,MA-3,Northbound,"DUXBURY, KINGSTON",MA-3/Tremont St/Exit 10,MA-3/Tremont St/Exit 10,0.21662324475900002,2.0,60,67.5185693184,0.0,0.0315015647648,1.0367518255600001,1.09375,1.12530948864,0.0,67.7084866605,0.0,0.0290089822982,1.0338438126799998,1.09375,1.12847477768,0.0,42.0075738,-70.7296527,42.0075738,-70.7296527
641,644,643.0,17.0,2679.5381,129+04187,MA-3,Northbound,DUXBURY,MA-3/Tremont St/Exit 10,MA-14/Exit 11,2.6873156355,2.0,60,68.43793067979999,27.6363636364,0.019563954474400003,1.02282461355,1.09375,1.140632178,0.271521135452,68.6659335826,0.0,0.0166528792515,1.01942835913,1.07692307692,1.14443222638,0.0,42.0075738,-70.7296527,42.0486588,-70.6918438
642,645,644.0,17.0,6988.4493,129P04187,MA-3,Northbound,DUXBURY,MA-14/Exit 11,MA-14/Exit 11,0.42245961806800003,2.0,60,69.453456893,22.8529411765,0.0188174627355,1.0222673309,1.0923076923100001,1.15755761488,0.849645980841,69.7858564571,19.3913043478,0.0147026467671,1.01739813201,1.0923076923100001,1.1630976076200001,0.646294344924,42.0486588,-70.6918438,42.0486588,-70.6918438
643,646,645.0,17.0,7663.2064,129+04188,MA-3,Northbound,"DUXBURY, MARSHFIELD, PEMBROKE",MA-14/Exit 11,MA-139/Church St/Exit 12,4.1280611260699995,2.0,60,67.5558462467,30.1136363636,0.031011215871999998,1.03617975185,1.09375,1.12593077078,1.0625880458799999,67.83371347890001,23.0,0.027373070452400002,1.03193524886,1.09375,1.13056189131,0.808080808081,42.0568959,-70.7107073,42.10766599999999,-70.7709746
644,647,646.0,17.0,14298.0263,129P04188,MA-3,Northbound,PEMBROKE,MA-139/Church St/Exit 12,MA-139/Church St/Exit 12,0.20282484853500002,2.0,60,67.29431741,16.9583333333,0.0344628877291,1.04020670235,1.11111111111,1.12157195683,0.652026262169,67.3086570072,9.13333333333,0.03427293791,1.03998509423,1.11111111111,1.12181095012,2.1916473882900003,42.10766599999999,-70.7709746,42.10766599999999,-70.7709746
645,648,647.0,17.0,14616.1904,129+04189,MA-3,Northbound,"HANOVER, MARSHFIELD, NORWELL, PEMBROKE",MA-139/Church St/Exit 12,MA-53/Washington St/Exit 13,4.60932406205,2.0,60,67.27924605609999,18.304878048800003,0.022240257805900002,1.02557629648,1.0952380952399998,1.1213207676,2.0159803319,66.4197011156,7.20952380952,0.033781214349099996,1.0388483965000002,1.0952380952399998,1.10699501859,5.3041464954699995,42.10766599999999,-70.7709746,42.1101249,-70.8081018
646,649,648.0,17.0,22022.1632,129P04189,MA-3,Northbound,HANOVER,MA-53/Washington St/Exit 13,MA-53/Washington St/Exit 13,0.193742495172,2.0,60,66.1589403974,17.7894736842,0.0618364843717,1.07317317317,1.1451612903200001,1.10264900662,0.511841957571,66.9267399267,26.6666666667,0.0514322319446,1.06086147447,1.1451612903200001,1.11544566545,0.263736263736,42.1101249,-70.8081018,42.1101249,-70.8081018
647,650,649.0,17.0,22325.8959,129+04190,MA-3,Northbound,"HANOVER, NORWELL, ROCKLAND",MA-53/Washington St/Exit 13,MA-228/Hingham St/Exit 14,2.4380256032,2.0,60,64.07159138,20.2169811321,0.0793096127845,1.09252788158,1.55555555556,1.06785985633,7.90716949855,66.5574220814,33.5,0.044334365437400006,1.05172342634,1.11111111111,1.10929036802,0.10142630744799999,42.1736431,-70.88194419999999,42.1429659,-70.9026034
648,651,650.0,17.0,26240.206000000002,129P04190,MA-3,Northbound,ROCKLAND,MA-228/Hingham St/Exit 14,MA-228/Hingham St/Exit 14,0.20113125692000003,2.0,60,60.5001157943,20.818815331,0.169815830836,1.2066092608499999,2.6071428571400004,1.00833526324,15.9518295507,65.8205458592,27.714285714299997,0.08965166020099999,1.1090761865799998,1.19672131148,1.09700909765,0.19679044160700002,42.1429659,-70.9026034,42.1429659,-70.9026034
649,652,651.0,17.0,26554.9208,129+04191,MA-3,Northbound,"HINGHAM, ROCKLAND",MA-228/Hingham St/Exit 14,Derby St/Exit 15,1.56304929099,2.0,60,49.0762144054,18.6113207547,0.353022969717,1.4059764151700003,5.75,0.8179369067560001,66.5829145729,65.2717344754,31.8888888889,0.049668819857,1.05711914284,1.1311475409799998,1.08786224126,0.23126338329799997,42.1429659,-70.9026034,42.1798361,-70.9119088
650,653,652.0,17.0,29064.7571,129P04191,MA-3,Northbound,HINGHAM,Derby St/Exit 15,Derby St/Exit 15,0.201292002685,2.0,60,43.0242324432,16.7550247597,0.5249977205799999,1.60374737867,7.666666666669999,0.717070540721,96.9203623103,66.05247445170001,34.0,0.0388034773176,1.0446239989200001,1.1311475409799998,1.1008745742000001,0.0275576989321,42.1798361,-70.9119088,42.1798361,-70.9119088
651,654,653.0,17.0,29380.8314,129+04192,MA-3,Northbound,"HINGHAM, WEYMOUTH",Derby St/Exit 15,MA-18/Main St/Exit 16,1.90714390742,2.0,60,30.7608390205,16.9018827491,1.0414410630700002,2.14558516938,6.6,0.5126806503410001,157.358490566,63.3900200443,0.0,0.0374303249781,1.04117335748,1.1186440678,1.05650033407,0.0,42.1798361,-70.9119088,42.2421259,-70.8892278
652,655,654.0,17.0,32442.022,129P04192,MA-3,Northbound,WEYMOUTH,MA-18/Main St/Exit 16,MA-18/Main St/Exit 16,0.409755636478,3.0,60,25.1637814865,15.5791318415,1.48885692442,2.66255689893,6.7,0.419396358108,184.546491137,62.63062660560001,0.0,0.0624753720111,1.06976416541,1.15517241379,1.04384377676,0.0,42.20672769999999,-70.9566929,42.20672769999999,-70.9566929
653,656,655.0,17.0,33079.6124,129+04193,MA-3,Northbound,"BRAINTREE, WEYMOUTH",MA-18/Main St/Exit 16,Union St/Exit 17,1.92447542151,3.0,60,34.751227824000004,26.3080040527,0.8174667913699999,1.89921347051,3.4736842105300005,0.5791871304,166.198255989,65.1010949293,0.0,0.0125525757868,1.01380783337,1.08196721311,1.0850182488200002,0.0,42.20672769999999,-70.9566929,42.21279,-70.98906060000002
654,657,656.0,17.0,36185.9069,129P04193,MA-3,Northbound,BRAINTREE,Union St/Exit 17,Union St/Exit 17,0.640309080237,3.0,55,26.1681855002,20.750950118800002,1.4105076012399997,2.5985752814,4.53333333333,0.47578519091300003,204.617253949,63.9582320442,31.0,0.0557592936729,1.06319386616,1.13333333333,1.16287694626,0.0530386740331,42.21279,-70.98906060000002,42.21279,-70.98906060000002
655,658,657.0,17.0,37211.4204,129+04194,MA-3,Northbound,BRAINTREE,Union St/Exit 17,Thomas E Burgin Pkwy/Exit 19,0.9607824012109999,3.0,55,36.9720371492,29.0728309056,0.670467141108,1.7039904981600003,2.8636363636400004,0.6722188572579999,114.766807995,59.0801282051,26.8591549296,0.0631889494256,1.0663483969,1.14545454545,1.07418414918,1.82051282051,42.21279,-70.98906060000002,42.2271246,-71.0144904
656,659,658.0,17.0,38751.2574,129P04194,MA-3,Northbound,BRAINTREE,Thomas E Burgin Pkwy/Exit 19,Thomas E Burgin Pkwy/Exit 19,0.266223998555,3.0,55,47.6340118745,25.1011904762,0.322104170191,1.3435777815399998,3.2,0.866072943172,59.8473282443,60.4985192498,22.598039215700002,0.0542598107204,1.05787713144,1.20754716981,1.09997307727,5.3701875617,42.2271246,-71.0144904,42.2271246,-71.0144904
657,660,659.0,17.0,39159.3877,129+04195,MA-3,Northbound,BRAINTREE,Thomas E Burgin Pkwy/Exit 19,I-93,0.25143162487599996,3.0,55,43.6004631091,25.433035714299997,0.423751219651,1.44493878063,3.3157894736799998,0.7927356928939999,79.2169245343,56.0036375308,21.903409090900002,0.11897802795399999,1.12492692935,1.575,1.0182479551,9.03819407296,42.2271246,-71.0144904,42.2250445,-71.022123
658,661,660.0,17.0,39569.1784,129P13729,MA-3,Northbound,BRAINTREE,I-93,I-93,0.25049802245,2.0,55,51.5039284155,28.734917733099998,0.197217745182,1.20379167002,1.82352941176,0.9363,14.325621999100001,47.2833056281,24.9737149533,0.301204877835,1.31124504043,3.1,0.8596,48.7865115175,42.2250445,-71.022123,42.2250445,-71.022123
659,662,661.0,18.0,0.0,129P13515,MA-3,Southbound,BRAINTREE,Exit 7,Exit 7,0.190375287702,2.0,55,52.9153422665,27.588709677399997,0.18150569428899999,1.1905809790000002,1.4,0.9609,3.0913057027099997,32.2109010271,21.2561633282,0.9103424762360001,1.95585960005,5.72727272727,0.585,145.434173669,42.2079017,-71.0040013,42.2079017,-71.0040013
660,663,662.0,18.0,300.5333,129P13513,MA-3,Southbound,BRAINTREE,Exit 7,Exit 7,0.41785500425,1.0,55,58.532759151,29.75,0.10199007991900001,1.11048925325,1.1818181818200002,1.064,1.1811750230700002,21.5369529086,15.8402248093,1.86283249757,3.01806853903,7.22222222222,0.3915,198.727977839,42.2079017,-71.0040013,42.2079017,-71.0040013
661,664,663.0,18.0,967.0085,129-04194,MA-3,Southbound,BRAINTREE,Exit 7,Thomas E Burgin Pkwy/Exit 19,0.154745434068,3.0,55,60.5671370537,29.5,0.0675593017596,1.0731892435700001,1.14035087719,1.101,0.102629890956,28.9601577091,20.2766482719,1.14873499876,2.2444629153299998,4.6428571428600005,0.5265,171.471259597,42.2079017,-71.0040013,42.2271246,-71.0144904
662,665,664.0,18.0,1195.1102,129N04194,MA-3,Southbound,BRAINTREE,Thomas E Burgin Pkwy/Exit 19,Thomas E Burgin Pkwy/Exit 19,0.335902389257,3.0,55,60.868052563599996,0.0,0.048238782054099996,1.0514547008600001,1.12280701754,1.1066,0.0,28.750842815,21.0153954802,1.14939534377,2.22602170002,4.26666666667,0.5227,179.013906448,42.2271246,-71.0144904,42.2271246,-71.0144904
663,666,665.0,18.0,1743.6829,129-04193,MA-3,Southbound,BRAINTREE,Thomas E Burgin Pkwy/Exit 19,Union St/Exit 17,0.919358780414,3.0,55,60.5180879957,0.0,0.0390581691641,1.0410110776200001,1.125,1.10032887265,0.0,43.340832049300005,29.790837401399997,0.431994869748,1.45359461324,2.33333333333,0.788015128169,65.65177195689999,42.2271246,-71.0144904,42.21279,-70.98906060000002
664,667,666.0,18.0,3215.8993,129N04193,MA-3,Southbound,BRAINTREE,Union St/Exit 17,Union St/Exit 17,0.589412470715,3.0,55,63.778828185100004,0.0,0.017674133462599998,1.0191469779200002,1.08333333333,1.1596150579100002,0.0,47.8091758891,27.4205285331,0.331912289437,1.35957164689,2.82608695652,0.8692577434379999,67.3299666917,42.21279,-70.98906060000002,42.21279,-70.98906060000002
665,668,667.0,18.0,4146.865,129-04192,MA-3,Southbound,"BRAINTREE, WEYMOUTH",Union St/Exit 17,MA-18/Main St/Exit 16,1.92060748912,3.0,55,64.4213417855,0.0,0.00829144549501,1.00898239929,1.06557377049,1.17129712337,0.0,50.94958154729999,31.640625,0.254557871516,1.27577102748,1.80555555556,0.926356028132,6.2706674831599996,42.21279,-70.98906060000002,42.20672769999999,-70.9566929
666,669,668.0,18.0,7220.8958,129N04192,MA-3,Southbound,WEYMOUTH,MA-18/Main St/Exit 16,MA-18/Main St/Exit 16,0.47066245976099996,3.0,55,65.5378325338,0.0,0.00641083517348,1.00705191869,1.08196721311,1.19159695516,0.0,63.007457422200005,24.0408163265,0.0431773216044,1.04749505376,1.13793103448,1.14559013495,1.18512546609,42.20672769999999,-70.9566929,42.20672769999999,-70.9566929
667,670,669.0,18.0,7990.951,129-04191,MA-3,Southbound,"HINGHAM, WEYMOUTH",MA-18/Main St/Exit 16,Derby St/Exit 15,2.0987400835099996,2.0,60,64.0048438627,0.0,0.0,1.0,1.0666666666700002,1.06674739771,0.0,60.7949853993,25.853932584299997,0.0494235037391,1.05271840399,1.20754716981,1.01324975665,4.30168160306,42.2421259,-70.8892278,42.1798361,-70.9119088
668,671,670.0,18.0,11342.4899,129N04191,MA-3,Southbound,HINGHAM,Derby St/Exit 15,Derby St/Exit 15,0.202805164559,2.0,60,63.7470969183,0.0,0.018142409262700002,1.0196542767,1.08333333333,1.0624516153,0.0,61.251743679200004,27.4,0.0564870272047,1.0611942794700002,1.14035087719,1.02086239465,0.653879686138,42.1798361,-70.9119088,42.1798361,-70.9119088
669,672,671.0,18.0,11653.0761,129-04190,MA-3,Southbound,HINGHAM,Derby St/Exit 15,MA-228/Hingham St/Exit 14,0.9729400323880001,2.0,60,63.5577189063,25.9,0.0209468876027,1.0226924615700002,1.10169491525,1.0592953151,0.255346313438,61.8783211,30.3,0.0465680015658,1.05044866836,1.14035087719,1.0313053516700001,0.248113305076,42.1798361,-70.9119088,42.1429659,-70.9026034
670,673,672.0,18.0,13231.0117,129N04190,MA-3,Southbound,"HINGHAM, ROCKLAND",MA-228/Hingham St/Exit 14,MA-228/Hingham St/Exit 14,0.20723116008499998,2.0,60,65.2948341981,31.5,0.00981792553452,1.01079971809,1.08196721311,1.0882472366299998,0.162418226934,63.0525563496,32.0,0.042496202893599996,1.04674582318,1.13793103448,1.05087593916,0.0263881253436,42.1429659,-70.9026034,42.1429659,-70.9026034
671,674,673.0,18.0,13556.7816,129-04189,MA-3,Southbound,"HANOVER, NORWELL, ROCKLAND",MA-228/Hingham St/Exit 14,MA-53/Washington St/Exit 13,2.59218396654,2.0,60,66.0664038182,18.9302325581,0.012654787212100001,1.01413117905,1.06349206349,1.1011067303,2.1415231375799997,65.8647805075,0.0,0.015434872220100001,1.01723560731,1.0806451612899999,1.09774634179,0.0,42.1429659,-70.9026034,42.1736431,-70.88194419999999
672,675,674.0,18.0,17719.8181,129N04189,MA-3,Southbound,HANOVER,MA-53/Washington St/Exit 13,MA-53/Washington St/Exit 13,0.196416747964,2.0,60,67.1283641599,24.285714285700003,0.011457011603800001,1.01298461315,1.07936507937,1.11880606933,0.18606711706700002,66.3549205649,0.0,0.021875403748499996,1.02479212425,1.09677419355,1.1059153427500001,0.0,42.1101249,-70.8081018,42.1101249,-70.8081018
673,676,675.0,18.0,18021.5682,129-04188,MA-3,Southbound,"HANOVER, MARSHFIELD, NORWELL, PEMBROKE",MA-53/Washington St/Exit 13,MA-139/Church St/Exit 12,5.05902893315,2.0,60,67.0810563738,25.0,0.0,1.0,1.046875,1.11801760623,0.0731335703403,67.3881283204,11.0,0.0,1.0,1.06349206349,1.12313547201,0.073559460564,42.1101249,-70.8081018,42.10766599999999,-70.7709746
674,677,676.0,18.0,26138.8589,129N04188,MA-3,Southbound,PEMBROKE,MA-139/Church St/Exit 12,MA-139/Church St/Exit 12,0.207356531009,2.0,60,65.2407756233,0.0,0.0241478553854,1.02696510518,1.09836065574,1.08734626039,0.0,65.0748675692,0.0,0.026492550137999997,1.02958334765,1.11666666667,1.08458112615,0.0,42.10766599999999,-70.7709746,42.10766599999999,-70.7709746
675,678,677.0,18.0,26485.5251,129-04187,MA-3,Southbound,"DUXBURY, MARSHFIELD, PEMBROKE",MA-139/Church St/Exit 12,MA-14/Exit 11,4.08099959929,2.0,60,67.1326738731,0.0,0.011399631726899999,1.0129195826200001,1.0625,1.1188778978899998,0.0,66.7300061996,0.0,0.0167927867664,1.019031825,1.07936507937,1.11216676999,0.0,42.10766599999999,-70.7709746,42.0568959,-70.7107073
676,679,678.0,18.0,33043.5136,129N04187,MA-3,Southbound,DUXBURY,MA-14/Exit 11,MA-14/Exit 11,0.21053987512800001,2.0,60,67.5046296296,34.0,0.0437575042188,1.05177971333,1.109375,1.1250771604899998,0.025252525252499998,67.0064370412,30.8333333333,0.050365936259500005,1.05959969124,1.12698412698,1.1167739506899999,0.162619988707,42.0486588,-70.6918438,42.0486588,-70.6918438
677,680,679.0,18.0,33373.5631,129-04186,MA-3,Southbound,DUXBURY,MA-14/Exit 11,MA-3/Tremont St/Exit 10,2.4380559529,2.0,60,67.4308499475,24.6875,0.0326575835558,1.0381005141500002,1.09375,1.1238474991299998,0.40293809024099997,66.89012318520001,26.5,0.039850557473199995,1.04649231705,1.12903225806,1.11483538642,0.263968323801,42.0486588,-70.6918438,42.0075738,-70.7296527
678,681,680.0,18.0,37283.0204,129N04186,MA-3,Southbound,DUXBURY,MA-3/Tremont St/Exit 10,MA-3/Tremont St/Exit 10,0.223344298805,2.0,60,67.70143845390001,27.5,0.05291076088669999,1.0634929130600002,1.125,1.1283573075700002,0.210826836499,67.9181333951,0.0,0.0500831712247,1.0600998054700002,1.14285714286,1.1319688899200002,0.0,42.0075738,-70.7296527,42.0075738,-70.7296527
679,682,681.0,18.0,37639.7663,129-04185,MA-3,Southbound,"DUXBURY, KINGSTON",MA-3/Tremont St/Exit 10,MA-3/Main St/Exit 9,1.56329088986,2.0,60,66.7240173747,23.125,0.029661213521,1.0341103955500002,1.0952380952399998,1.11206695625,0.8136455132960001,66.0612801221,30.1428571429,0.0386823958714,1.04448475525,1.11290322581,1.10102133537,0.18318613019299998,42.0075738,-70.7296527,41.9824438,-70.694709
